"No.","Time",                           "Source","Destination","Protocol","Length","Info"
"10026","2025-01-12 20:57:47,192255","192.168.1.21","142.250.82.212","UDP","242","58101  >  3478 Len=200"
"10027","2025-01-12 20:57:47,201338","192.168.1.21","142.250.82.208","UDP","1167","55959  >  3478 Len=1125"
"10028","2025-01-12 20:57:47,201508","192.168.1.21","142.250.82.208","UDP","1167","55959  >  3478 Len=1125"
"10029","2025-01-12 20:57:47,201529","192.168.1.21","142.250.82.208","UDP","1168","55959  >  3478 Len=1126"
"10030","2025-01-12 20:57:47,201542","192.168.1.21","142.250.82.208","UDP","1168","55959  >  3478 Len=1126"
"10031","2025-01-12 20:57:47,201553","192.168.1.21","142.250.82.208","UDP","1168","55959  >  3478 Len=1126"
"10032","2025-01-12 20:57:47,201571","192.168.1.21","142.250.82.208","UDP","1168","55959  >  3478 Len=1126"
"10033","2025-01-12 20:57:47,201597","192.168.1.21","142.250.82.208","UDP","1168","55959  >  3478 Len=1126"
"10034","2025-01-12 20:57:47,201608","192.168.1.21","142.250.82.208","UDP","1168","55959  >  3478 Len=1126"
"10035","2025-01-12 20:57:47,201625","192.168.1.21","142.250.82.208","UDP","1168","55959  >  3478 Len=1126"
"10036","2025-01-12 20:57:47,201641","192.168.1.21","142.250.82.208","UDP","1168","55959  >  3478 Len=1126"
"10037","2025-01-12 20:57:47,201654","192.168.1.21","142.250.82.208","UDP","1168","55959  >  3478 Len=1126"
"10038","2025-01-12 20:57:47,201669","192.168.1.21","142.250.82.208","UDP","1168","55959  >  3478 Len=1126"
"10039","2025-01-12 20:57:47,211124","192.168.1.21","142.250.82.212","UDP","238","58101  >  3478 Len=196"
"10040","2025-01-12 20:57:47,212298","192.168.1.21","142.250.82.212","STUN","166","Binding Request user: B4xvX7JqxxpKHwoKAAiKYigCIAMQ:aacs"
"10041","2025-01-12 20:57:47,212405","192.168.1.21","142.250.82.208","RTCP","118","Sender Report   "
"10042","2025-01-12 20:57:47,232777","192.168.1.21","142.250.82.212","UDP","234","58101  >  3478 Len=192"
"10043","2025-01-12 20:57:47,235218","192.168.1.21","142.250.82.208","UDP","1249","55959  >  3478 Len=1207"
"10044","2025-01-12 20:57:47,235326","192.168.1.21","142.250.82.208","UDP","1249","55959  >  3478 Len=1207"
"10045","2025-01-12 20:57:47,235351","192.168.1.21","142.250.82.208","UDP","1250","55959  >  3478 Len=1208"
"10046","2025-01-12 20:57:47,235367","192.168.1.21","142.250.82.208","UDP","1250","55959  >  3478 Len=1208"
"10047","2025-01-12 20:57:47,235382","192.168.1.21","142.250.82.208","UDP","1250","55959  >  3478 Len=1208"
"10048","2025-01-12 20:57:47,235407","192.168.1.21","142.250.82.208","UDP","1250","55959  >  3478 Len=1208"
"10049","2025-01-12 20:57:47,235426","192.168.1.21","142.250.82.208","UDP","1250","55959  >  3478 Len=1208"
"10050","2025-01-12 20:57:47,235439","192.168.1.21","142.250.82.208","UDP","1250","55959  >  3478 Len=1208"
"10051","2025-01-12 20:57:47,235456","192.168.1.21","142.250.82.208","UDP","1250","55959  >  3478 Len=1208"
"10052","2025-01-12 20:57:47,235469","192.168.1.21","142.250.82.208","UDP","1250","55959  >  3478 Len=1208"
"10053","2025-01-12 20:57:47,235478","192.168.1.21","142.250.82.208","UDP","1250","55959  >  3478 Len=1208"
"10054","2025-01-12 20:57:47,235492","192.168.1.21","142.250.82.208","UDP","1250","55959  >  3478 Len=1208"
"10055","2025-01-12 20:57:47,239890","142.250.82.208","192.168.1.21","RTCP","114","Application specific   subtype=13"
"10056","2025-01-12 20:57:47,239890","142.250.82.212","192.168.1.21","RTCP","106","Application specific   subtype=13"
"10057","2025-01-12 20:57:47,242848","142.250.82.208","192.168.1.21","UDP","78","3478  >  55959 Len=36"
"10058","2025-01-12 20:57:47,243356","192.168.1.21","142.250.82.208","UDP","1170","55959  >  3478 Len=1128"
"10059","2025-01-12 20:57:47,243447","192.168.1.21","142.250.82.208","UDP","1170","55959  >  3478 Len=1128"
"10060","2025-01-12 20:57:47,243463","192.168.1.21","142.250.82.208","UDP","1170","55959  >  3478 Len=1128"
"10061","2025-01-12 20:57:47,243473","192.168.1.21","142.250.82.208","UDP","1170","55959  >  3478 Len=1128"
"10062","2025-01-12 20:57:47,251306","192.168.1.21","142.250.82.212","UDP","227","58101  >  3478 Len=185"
"10063","2025-01-12 20:57:47,257662","142.250.82.212","192.168.1.21","STUN","106","Binding Success Response XOR-MAPPED-ADDRESS: 46.2.109.6:46181"
"10064","2025-01-12 20:57:47,263986","192.168.1.21","142.250.82.208","UDP","1171","55959  >  3478 Len=1129"
"10065","2025-01-12 20:57:47,264087","192.168.1.21","142.250.82.208","UDP","1171","55959  >  3478 Len=1129"
"10066","2025-01-12 20:57:47,264104","192.168.1.21","142.250.82.208","UDP","1171","55959  >  3478 Len=1129"
"10067","2025-01-12 20:57:47,264115","192.168.1.21","142.250.82.208","UDP","1171","55959  >  3478 Len=1129"
"10068","2025-01-12 20:57:47,264124","192.168.1.21","142.250.82.208","UDP","1171","55959  >  3478 Len=1129"
"10069","2025-01-12 20:57:47,264146","192.168.1.21","142.250.82.208","UDP","1171","55959  >  3478 Len=1129"
"10070","2025-01-12 20:57:47,264180","192.168.1.21","142.250.82.208","UDP","1171","55959  >  3478 Len=1129"
"10071","2025-01-12 20:57:47,264191","192.168.1.21","142.250.82.208","UDP","1171","55959  >  3478 Len=1129"
"10072","2025-01-12 20:57:47,271102","192.168.1.21","142.250.82.212","UDP","226","58101  >  3478 Len=184"
"10073","2025-01-12 20:57:47,275396","142.250.82.208","192.168.1.21","UDP","78","3478  >  55959 Len=36"
"10074","2025-01-12 20:57:47,275694","192.168.1.21","142.250.82.208","UDP","1252","55959  >  3478 Len=1210"
"10075","2025-01-12 20:57:47,275762","192.168.1.21","142.250.82.208","UDP","1252","55959  >  3478 Len=1210"
"10076","2025-01-12 20:57:47,290342","142.250.82.208","192.168.1.21","RTCP","142","Application specific   subtype=13"
"10077","2025-01-12 20:57:47,290342","142.250.82.212","192.168.1.21","RTCP","106","Application specific   subtype=13"
"10078","2025-01-12 20:57:47,292243","192.168.1.21","142.250.82.212","UDP","231","58101  >  3478 Len=189"
"10079","2025-01-12 20:57:47,300905","192.168.1.21","142.250.82.208","RTCP","118","Sender Report   "
"10080","2025-01-12 20:57:47,301186","192.168.1.21","142.250.82.208","UDP","1237","55959  >  3478 Len=1195"
"10081","2025-01-12 20:57:47,301219","192.168.1.21","142.250.82.208","UDP","1237","55959  >  3478 Len=1195"
"10082","2025-01-12 20:57:47,301229","192.168.1.21","142.250.82.208","UDP","1237","55959  >  3478 Len=1195"
"10083","2025-01-12 20:57:47,301240","192.168.1.21","142.250.82.208","UDP","1237","55959  >  3478 Len=1195"
"10084","2025-01-12 20:57:47,301249","192.168.1.21","142.250.82.208","UDP","1237","55959  >  3478 Len=1195"
"10085","2025-01-12 20:57:47,301268","192.168.1.21","142.250.82.208","UDP","1237","55959  >  3478 Len=1195"
"10086","2025-01-12 20:57:47,301281","192.168.1.21","142.250.82.208","UDP","1237","55959  >  3478 Len=1195"
"10087","2025-01-12 20:57:47,301290","192.168.1.21","142.250.82.208","UDP","1237","55959  >  3478 Len=1195"
"10088","2025-01-12 20:57:47,301302","192.168.1.21","142.250.82.208","UDP","1237","55959  >  3478 Len=1195"
"10089","2025-01-12 20:57:47,301322","192.168.1.21","142.250.82.208","UDP","1237","55959  >  3478 Len=1195"
"10090","2025-01-12 20:57:47,301341","192.168.1.21","142.250.82.208","UDP","1237","55959  >  3478 Len=1195"
"10091","2025-01-12 20:57:47,301359","192.168.1.21","142.250.82.208","UDP","1237","55959  >  3478 Len=1195"
"10092","2025-01-12 20:57:47,301374","192.168.1.21","142.250.82.208","UDP","1237","55959  >  3478 Len=1195"
"10093","2025-01-12 20:57:47,301384","192.168.1.21","142.250.82.208","UDP","1237","55959  >  3478 Len=1195"
"10094","2025-01-12 20:57:47,301401","192.168.1.21","142.250.82.208","UDP","1237","55959  >  3478 Len=1195"
"10095","2025-01-12 20:57:47,301531","192.168.1.21","142.250.82.208","UDP","1237","55959  >  3478 Len=1195"
"10096","2025-01-12 20:57:47,301589","192.168.1.21","142.250.82.208","UDP","1238","55959  >  3478 Len=1196"
"10097","2025-01-12 20:57:47,301650","192.168.1.21","142.250.82.208","UDP","1238","55959  >  3478 Len=1196"
"10098","2025-01-12 20:57:47,301683","192.168.1.21","142.250.82.208","UDP","1238","55959  >  3478 Len=1196"
"10099","2025-01-12 20:57:47,301697","192.168.1.21","142.250.82.208","UDP","1238","55959  >  3478 Len=1196"
"10100","2025-01-12 20:57:47,303446","142.250.82.208","192.168.1.21","UDP","78","3478  >  55959 Len=36"
"10101","2025-01-12 20:57:47,303816","192.168.1.21","142.250.82.208","UDP","1173","55959  >  3478 Len=1131"
"10102","2025-01-12 20:57:47,303877","192.168.1.21","142.250.82.208","UDP","1173","55959  >  3478 Len=1131"
"10103","2025-01-12 20:57:47,303892","192.168.1.21","142.250.82.208","UDP","1173","55959  >  3478 Len=1131"
"10104","2025-01-12 20:57:47,311139","192.168.1.21","142.250.82.212","UDP","237","58101  >  3478 Len=195"
"10105","2025-01-12 20:57:47,332660","192.168.1.21","142.250.82.212","UDP","236","58101  >  3478 Len=194"
"10106","2025-01-12 20:57:47,337282","192.168.1.21","142.250.82.208","UDP","1175","55959  >  3478 Len=1133"
"10107","2025-01-12 20:57:47,337391","192.168.1.21","142.250.82.208","UDP","1175","55959  >  3478 Len=1133"
"10108","2025-01-12 20:57:47,337404","192.168.1.21","142.250.82.208","UDP","1175","55959  >  3478 Len=1133"
"10109","2025-01-12 20:57:47,337414","192.168.1.21","142.250.82.208","UDP","1175","55959  >  3478 Len=1133"
"10110","2025-01-12 20:57:47,337423","192.168.1.21","142.250.82.208","UDP","1175","55959  >  3478 Len=1133"
"10111","2025-01-12 20:57:47,337440","192.168.1.21","142.250.82.208","UDP","1175","55959  >  3478 Len=1133"
"10112","2025-01-12 20:57:47,337452","192.168.1.21","142.250.82.208","UDP","1175","55959  >  3478 Len=1133"
"10113","2025-01-12 20:57:47,337461","192.168.1.21","142.250.82.208","UDP","1175","55959  >  3478 Len=1133"
"10114","2025-01-12 20:57:47,337473","192.168.1.21","142.250.82.208","UDP","1176","55959  >  3478 Len=1134"
"10115","2025-01-12 20:57:47,337632","192.168.1.21","142.250.82.208","UDP","1176","55959  >  3478 Len=1134"
"10116","2025-01-12 20:57:47,337704","192.168.1.21","142.250.82.208","UDP","1176","55959  >  3478 Len=1134"
"10117","2025-01-12 20:57:47,337719","192.168.1.21","142.250.82.208","UDP","1176","55959  >  3478 Len=1134"
"10118","2025-01-12 20:57:47,337730","192.168.1.21","142.250.82.208","UDP","1176","55959  >  3478 Len=1134"
"10119","2025-01-12 20:57:47,340851","142.250.82.208","192.168.1.21","RTCP","118","Application specific   subtype=13"
"10120","2025-01-12 20:57:47,340851","142.250.82.212","192.168.1.21","RTCP","110","Application specific   subtype=13"
"10121","2025-01-12 20:57:47,350841","192.168.1.21","142.250.82.212","UDP","234","58101  >  3478 Len=192"
"10122","2025-01-12 20:57:47,369787","192.168.1.21","142.250.82.208","UDP","1229","55959  >  3478 Len=1187"
"10123","2025-01-12 20:57:47,369893","192.168.1.21","142.250.82.208","UDP","1229","55959  >  3478 Len=1187"
"10124","2025-01-12 20:57:47,369908","192.168.1.21","142.250.82.208","UDP","1229","55959  >  3478 Len=1187"
"10125","2025-01-12 20:57:47,369918","192.168.1.21","142.250.82.208","UDP","1229","55959  >  3478 Len=1187"
"10126","2025-01-12 20:57:47,369927","192.168.1.21","142.250.82.208","UDP","1229","55959  >  3478 Len=1187"
"10127","2025-01-12 20:57:47,369941","192.168.1.21","142.250.82.208","UDP","1229","55959  >  3478 Len=1187"
"10128","2025-01-12 20:57:47,369953","192.168.1.21","142.250.82.208","UDP","1229","55959  >  3478 Len=1187"
"10129","2025-01-12 20:57:47,369961","192.168.1.21","142.250.82.208","UDP","1229","55959  >  3478 Len=1187"
"10130","2025-01-12 20:57:47,369972","192.168.1.21","142.250.82.208","UDP","1229","55959  >  3478 Len=1187"
"10131","2025-01-12 20:57:47,370059","192.168.1.21","142.250.82.208","UDP","1229","55959  >  3478 Len=1187"
"10132","2025-01-12 20:57:47,370083","192.168.1.21","142.250.82.208","UDP","1229","55959  >  3478 Len=1187"
"10133","2025-01-12 20:57:47,370098","192.168.1.21","142.250.82.208","UDP","1229","55959  >  3478 Len=1187"
"10134","2025-01-12 20:57:47,370114","192.168.1.21","142.250.82.208","UDP","1229","55959  >  3478 Len=1187"
"10135","2025-01-12 20:57:47,370125","192.168.1.21","142.250.82.208","UDP","1229","55959  >  3478 Len=1187"
"10136","2025-01-12 20:57:47,370313","192.168.1.21","142.250.82.208","UDP","1230","55959  >  3478 Len=1188"
"10137","2025-01-12 20:57:47,370414","192.168.1.21","142.250.82.208","UDP","1230","55959  >  3478 Len=1188"
"10138","2025-01-12 20:57:47,370440","192.168.1.21","142.250.82.208","UDP","1230","55959  >  3478 Len=1188"
"10139","2025-01-12 20:57:47,370985","192.168.1.21","142.250.82.212","UDP","228","58101  >  3478 Len=186"
"10140","2025-01-12 20:57:47,390542","142.250.82.208","192.168.1.21","RTCP","142","Application specific   subtype=13"
"10141","2025-01-12 20:57:47,390542","142.250.82.212","192.168.1.21","RTCP","106","Application specific   subtype=13"
"10142","2025-01-12 20:57:47,392093","192.168.1.21","142.250.82.212","UDP","157","58101  >  3478 Len=115"
"10143","2025-01-12 20:57:47,404431","192.168.1.21","142.250.82.208","UDP","1105","55959  >  3478 Len=1063"
"10144","2025-01-12 20:57:47,404653","192.168.1.21","142.250.82.208","UDP","1105","55959  >  3478 Len=1063"
"10145","2025-01-12 20:57:47,404699","192.168.1.21","142.250.82.208","UDP","1106","55959  >  3478 Len=1064"
"10146","2025-01-12 20:57:47,404712","192.168.1.21","142.250.82.208","UDP","1106","55959  >  3478 Len=1064"
"10147","2025-01-12 20:57:47,404724","192.168.1.21","142.250.82.208","UDP","1106","55959  >  3478 Len=1064"
"10148","2025-01-12 20:57:47,404741","192.168.1.21","142.250.82.208","UDP","1106","55959  >  3478 Len=1064"
"10149","2025-01-12 20:57:47,404762","192.168.1.21","142.250.82.208","UDP","1106","55959  >  3478 Len=1064"
"10150","2025-01-12 20:57:47,413210","142.250.82.208","192.168.1.21","UDP","78","3478  >  55959 Len=36"
"10151","2025-01-12 20:57:47,413648","192.168.1.21","142.250.82.208","UDP","1231","55959  >  3478 Len=1189"
"10152","2025-01-12 20:57:47,413744","192.168.1.21","142.250.82.208","UDP","1231","55959  >  3478 Len=1189"
"10153","2025-01-12 20:57:47,424209","142.250.82.212","192.168.1.21","UDP","160","3478  >  58101 Len=118"
"10154","2025-01-12 20:57:47,431328","192.168.1.21","142.250.82.212","UDP","86","58101  >  3478 Len=44"
"10155","2025-01-12 20:57:47,431505","192.168.1.21","142.250.82.208","RTCP","142","Sender Report   Unknown   [Malformed Packet]"
"10156","2025-01-12 20:57:47,435498","142.250.82.212","192.168.1.21","UDP","148","3478  >  58101 Len=106"
"10157","2025-01-12 20:57:47,440255","142.250.82.208","192.168.1.21","RTCP","126","Application specific   subtype=13Full Intra-frame Request (H.261)   [Malformed Packet]"
"10158","2025-01-12 20:57:47,440255","142.250.82.212","192.168.1.21","RTCP","110","Application specific   subtype=13"
"10159","2025-01-12 20:57:47,441837","192.168.1.21","142.250.82.208","RTCP","118","Sender Report   "
"10160","2025-01-12 20:57:47,442103","192.168.1.21","142.250.82.208","UDP","1210","55959  >  3478 Len=1168"
"10161","2025-01-12 20:57:47,442213","192.168.1.21","142.250.82.208","UDP","1210","55959  >  3478 Len=1168"
"10162","2025-01-12 20:57:47,442274","192.168.1.21","142.250.82.208","UDP","1210","55959  >  3478 Len=1168"
"10163","2025-01-12 20:57:47,442330","192.168.1.21","142.250.82.208","UDP","1210","55959  >  3478 Len=1168"
"10164","2025-01-12 20:57:47,442383","192.168.1.21","142.250.82.208","UDP","1210","55959  >  3478 Len=1168"
"10165","2025-01-12 20:57:47,442474","192.168.1.21","142.250.82.208","UDP","1210","55959  >  3478 Len=1168"
"10166","2025-01-12 20:57:47,442569","192.168.1.21","142.250.82.208","UDP","1210","55959  >  3478 Len=1168"
"10167","2025-01-12 20:57:47,442628","192.168.1.21","142.250.82.208","UDP","1210","55959  >  3478 Len=1168"
"10168","2025-01-12 20:57:47,442707","192.168.1.21","142.250.82.208","UDP","1210","55959  >  3478 Len=1168"
"10169","2025-01-12 20:57:47,442787","192.168.1.21","142.250.82.208","UDP","1210","55959  >  3478 Len=1168"
"10170","2025-01-12 20:57:47,442868","192.168.1.21","142.250.82.208","UDP","1211","55959  >  3478 Len=1169"
"10171","2025-01-12 20:57:47,442959","192.168.1.21","142.250.82.208","UDP","1211","55959  >  3478 Len=1169"
"10172","2025-01-12 20:57:47,443265","192.168.1.21","142.250.82.208","UDP","1211","55959  >  3478 Len=1169"
"10173","2025-01-12 20:57:47,443337","192.168.1.21","142.250.82.208","UDP","1211","55959  >  3478 Len=1169"
"10174","2025-01-12 20:57:47,443382","192.168.1.21","142.250.82.208","UDP","1211","55959  >  3478 Len=1169"
"10175","2025-01-12 20:57:47,443422","192.168.1.21","142.250.82.208","UDP","1211","55959  >  3478 Len=1169"
"10176","2025-01-12 20:57:47,444295","142.250.82.212","192.168.1.21","UDP","91","3478  >  58101 Len=49"
"10177","2025-01-12 20:57:47,456433","142.250.82.212","192.168.1.21","UDP","87","3478  >  58101 Len=45"
"10178","2025-01-12 20:57:47,473830","192.168.1.21","142.250.82.208","UDP","1178","55959  >  3478 Len=1136"
"10179","2025-01-12 20:57:47,473940","192.168.1.21","142.250.82.208","UDP","1179","55959  >  3478 Len=1137"
"10180","2025-01-12 20:57:47,473961","192.168.1.21","142.250.82.208","UDP","1179","55959  >  3478 Len=1137"
"10181","2025-01-12 20:57:47,473974","192.168.1.21","142.250.82.208","UDP","1179","55959  >  3478 Len=1137"
"10182","2025-01-12 20:57:47,473987","192.168.1.21","142.250.82.208","UDP","1179","55959  >  3478 Len=1137"
"10183","2025-01-12 20:57:47,474004","192.168.1.21","142.250.82.208","UDP","1179","55959  >  3478 Len=1137"
"10184","2025-01-12 20:57:47,474019","192.168.1.21","142.250.82.208","UDP","1179","55959  >  3478 Len=1137"
"10185","2025-01-12 20:57:47,474029","192.168.1.21","142.250.82.208","UDP","1179","55959  >  3478 Len=1137"
"10186","2025-01-12 20:57:47,474042","192.168.1.21","142.250.82.208","UDP","1179","55959  >  3478 Len=1137"
"10187","2025-01-12 20:57:47,474055","192.168.1.21","142.250.82.208","UDP","1179","55959  >  3478 Len=1137"
"10188","2025-01-12 20:57:47,474068","192.168.1.21","142.250.82.208","UDP","1179","55959  >  3478 Len=1137"
"10189","2025-01-12 20:57:47,474090","192.168.1.21","142.250.82.208","UDP","1179","55959  >  3478 Len=1137"
"10190","2025-01-12 20:57:47,474109","192.168.1.21","142.250.82.208","UDP","1179","55959  >  3478 Len=1137"
"10191","2025-01-12 20:57:47,490177","142.250.82.208","192.168.1.21","RTCP","130","Application specific   subtype=13"
"10192","2025-01-12 20:57:47,493502","192.168.1.21","142.250.82.212","UDP","90","58101  >  3478 Len=48"
"10193","2025-01-12 20:57:47,517327","192.168.1.21","142.250.82.208","DTLSv1.2","223","Application Data"
"10194","2025-01-12 20:57:47,517821","142.250.82.208","192.168.1.21","UDP","78","3478  >  55959 Len=36"
"10195","2025-01-12 20:57:47,518003","192.168.1.21","142.250.82.208","DTLSv1.2","223","Application Data"
"10196","2025-01-12 20:57:47,519372","192.168.1.21","142.250.82.208","UDP","1181","55959  >  3478 Len=1139"
"10197","2025-01-12 20:57:47,522185","192.168.1.21","142.250.82.208","UDP","1181","55959  >  3478 Len=1139"
"10198","2025-01-12 20:57:47,523065","192.168.1.21","142.250.82.208","UDP","1181","55959  >  3478 Len=1139"
"10199","2025-01-12 20:57:47,523665","192.168.1.21","142.250.82.208","UDP","1181","55959  >  3478 Len=1139"
"10200","2025-01-12 20:57:47,524377","192.168.1.21","142.250.82.208","UDP","1181","55959  >  3478 Len=1139"
"10201","2025-01-12 20:57:47,524634","192.168.1.21","142.250.82.208","UDP","1181","55959  >  3478 Len=1139"
"10202","2025-01-12 20:57:47,524746","192.168.1.21","142.250.82.208","UDP","1181","55959  >  3478 Len=1139"
"10203","2025-01-12 20:57:47,524810","192.168.1.21","142.250.82.208","UDP","1181","55959  >  3478 Len=1139"
"10204","2025-01-12 20:57:47,525613","192.168.1.21","142.250.82.208","RTCP","118","Sender Report   "
"10205","2025-01-12 20:57:47,530134","192.168.1.21","142.250.82.208","UDP","1197","55959  >  3478 Len=1155"
"10206","2025-01-12 20:57:47,530393","192.168.1.21","142.250.82.208","UDP","1197","55959  >  3478 Len=1155"
"10207","2025-01-12 20:57:47,530462","192.168.1.21","142.250.82.208","UDP","1197","55959  >  3478 Len=1155"
"10208","2025-01-12 20:57:47,530527","192.168.1.21","142.250.82.208","UDP","1197","55959  >  3478 Len=1155"
"10209","2025-01-12 20:57:47,530585","192.168.1.21","142.250.82.208","UDP","1197","55959  >  3478 Len=1155"
"10210","2025-01-12 20:57:47,530681","192.168.1.21","142.250.82.208","UDP","1197","55959  >  3478 Len=1155"
"10211","2025-01-12 20:57:47,531009","192.168.1.21","142.250.82.208","UDP","1197","55959  >  3478 Len=1155"
"10212","2025-01-12 20:57:47,531545","192.168.1.21","142.250.82.208","UDP","1197","55959  >  3478 Len=1155"
"10213","2025-01-12 20:57:47,531894","192.168.1.21","142.250.82.208","UDP","1197","55959  >  3478 Len=1155"
"10214","2025-01-12 20:57:47,532219","192.168.1.21","142.250.82.208","UDP","1197","55959  >  3478 Len=1155"
"10215","2025-01-12 20:57:47,532666","192.168.1.21","142.250.82.208","UDP","1197","55959  >  3478 Len=1155"
"10216","2025-01-12 20:57:47,533063","192.168.1.21","142.250.82.208","UDP","1197","55959  >  3478 Len=1155"
"10217","2025-01-12 20:57:47,533277","192.168.1.21","142.250.82.208","UDP","1197","55959  >  3478 Len=1155"
"10218","2025-01-12 20:57:47,533465","192.168.1.21","142.250.82.208","UDP","1197","55959  >  3478 Len=1155"
"10219","2025-01-12 20:57:47,533563","192.168.1.21","142.250.82.208","UDP","1198","55959  >  3478 Len=1156"
"10220","2025-01-12 20:57:47,533640","192.168.1.21","142.250.82.208","UDP","1198","55959  >  3478 Len=1156"
"10221","2025-01-12 20:57:47,533850","192.168.1.21","142.250.82.208","UDP","1198","55959  >  3478 Len=1156"
"10222","2025-01-12 20:57:47,534357","192.168.1.21","142.250.82.208","UDP","1198","55959  >  3478 Len=1156"
"10223","2025-01-12 20:57:47,536254","192.168.1.21","142.250.82.208","UDP","1198","55959  >  3478 Len=1156"
"10224","2025-01-12 20:57:47,541577","142.250.82.208","192.168.1.21","RTCP","122","Application specific   subtype=13"
"10225","2025-01-12 20:57:47,549663","192.168.1.21","142.250.82.208","UDP","1246","55959  >  3478 Len=1204"
"10226","2025-01-12 20:57:47,549810","192.168.1.21","142.250.82.208","UDP","1246","55959  >  3478 Len=1204"
"10227","2025-01-12 20:57:47,549845","192.168.1.21","142.250.82.208","UDP","1246","55959  >  3478 Len=1204"
"10228","2025-01-12 20:57:47,549867","192.168.1.21","142.250.82.208","UDP","1246","55959  >  3478 Len=1204"
"10229","2025-01-12 20:57:47,549889","192.168.1.21","142.250.82.208","UDP","1246","55959  >  3478 Len=1204"
"10230","2025-01-12 20:57:47,549925","192.168.1.21","142.250.82.208","UDP","1246","55959  >  3478 Len=1204"
"10231","2025-01-12 20:57:47,549957","192.168.1.21","142.250.82.208","UDP","1247","55959  >  3478 Len=1205"
"10232","2025-01-12 20:57:47,549978","192.168.1.21","142.250.82.208","UDP","1247","55959  >  3478 Len=1205"
"10233","2025-01-12 20:57:47,550000","192.168.1.21","142.250.82.208","UDP","1247","55959  >  3478 Len=1205"
"10234","2025-01-12 20:57:47,550033","192.168.1.21","142.250.82.208","UDP","1247","55959  >  3478 Len=1205"
"10235","2025-01-12 20:57:47,556671","142.250.82.208","192.168.1.21","DTLSv1.2","331","Application Data"
"10236","2025-01-12 20:57:47,557165","142.250.82.208","192.168.1.21","DTLSv1.2","495","Application Data"
"10237","2025-01-12 20:57:47,557441","192.168.1.21","142.250.82.208","DTLSv1.2","107","Application Data"
"10238","2025-01-12 20:57:47,576748","192.168.1.21","142.250.82.208","UDP","1034","55959  >  3478 Len=992"
"10239","2025-01-12 20:57:47,576845","192.168.1.21","142.250.82.208","UDP","1035","55959  >  3478 Len=993"
"10240","2025-01-12 20:57:47,576859","192.168.1.21","142.250.82.208","UDP","1035","55959  >  3478 Len=993"
"10241","2025-01-12 20:57:47,590580","142.250.82.208","192.168.1.21","RTCP","138","Application specific   subtype=13"
"10242","2025-01-12 20:57:47,609353","192.168.1.21","142.250.82.208","UDP","1192","55959  >  3478 Len=1150"
"10243","2025-01-12 20:57:47,609444","192.168.1.21","142.250.82.208","UDP","1192","55959  >  3478 Len=1150"
"10244","2025-01-12 20:57:47,609458","192.168.1.21","142.250.82.208","UDP","1192","55959  >  3478 Len=1150"
"10245","2025-01-12 20:57:47,609480","192.168.1.21","142.250.82.208","UDP","1192","55959  >  3478 Len=1150"
"10246","2025-01-12 20:57:47,609490","192.168.1.21","142.250.82.208","UDP","1192","55959  >  3478 Len=1150"
"10247","2025-01-12 20:57:47,609505","192.168.1.21","142.250.82.208","UDP","1193","55959  >  3478 Len=1151"
"10248","2025-01-12 20:57:47,609556","192.168.1.21","142.250.82.208","UDP","1193","55959  >  3478 Len=1151"
"10249","2025-01-12 20:57:47,634228","192.168.1.21","142.250.82.208","RTCP","118","Sender Report   "
"10250","2025-01-12 20:57:47,642752","142.250.82.208","192.168.1.21","RTCP","114","Application specific   subtype=13"
"10251","2025-01-12 20:57:47,644510","192.168.1.21","142.250.82.208","UDP","1214","55959  >  3478 Len=1172"
"10252","2025-01-12 20:57:47,644581","192.168.1.21","142.250.82.208","UDP","1214","55959  >  3478 Len=1172"
"10253","2025-01-12 20:57:47,644595","192.168.1.21","142.250.82.208","UDP","1214","55959  >  3478 Len=1172"
"10254","2025-01-12 20:57:47,644605","192.168.1.21","142.250.82.208","UDP","1215","55959  >  3478 Len=1173"
"10255","2025-01-12 20:57:47,644616","192.168.1.21","142.250.82.208","UDP","1215","55959  >  3478 Len=1173"
"10256","2025-01-12 20:57:47,644631","192.168.1.21","142.250.82.208","UDP","1215","55959  >  3478 Len=1173"
"10257","2025-01-12 20:57:47,644650","192.168.1.21","142.250.82.208","UDP","1215","55959  >  3478 Len=1173"
"10258","2025-01-12 20:57:47,644667","192.168.1.21","142.250.82.208","UDP","1215","55959  >  3478 Len=1173"
"10259","2025-01-12 20:57:47,648655","142.250.82.208","192.168.1.21","UDP","78","3478  >  55959 Len=36"
"10260","2025-01-12 20:57:47,649079","192.168.1.21","142.250.82.208","UDP","1194","55959  >  3478 Len=1152"
"10261","2025-01-12 20:57:47,649152","192.168.1.21","142.250.82.208","UDP","1194","55959  >  3478 Len=1152"
"10262","2025-01-12 20:57:47,649167","192.168.1.21","142.250.82.208","UDP","1194","55959  >  3478 Len=1152"
"10263","2025-01-12 20:57:47,649182","192.168.1.21","142.250.82.208","UDP","1194","55959  >  3478 Len=1152"
"10264","2025-01-12 20:57:47,649192","192.168.1.21","142.250.82.208","UDP","1195","55959  >  3478 Len=1153"
"10265","2025-01-12 20:57:47,684220","142.250.82.208","192.168.1.21","UDP","78","3478  >  55959 Len=36"
"10266","2025-01-12 20:57:47,684848","192.168.1.21","142.250.82.208","UDP","1216","55959  >  3478 Len=1174"
"10267","2025-01-12 20:57:47,684935","192.168.1.21","142.250.82.208","UDP","1216","55959  >  3478 Len=1174"
