No.,Time,Source,Destination,Protocol,Length,Info,Label
4701,"2025-01-12 20:57:36,398897",192.168.1.21,142.250.82.208,UDP,1231,55959  >  3478 Len=1189,1
4702,"2025-01-12 20:57:36,398909",192.168.1.21,142.250.82.208,UDP,1231,55959  >  3478 Len=1189,1
4703,"2025-01-12 20:57:36,398920",192.168.1.21,142.250.82.208,UDP,1231,55959  >  3478 Len=1189,1
4704,"2025-01-12 20:57:36,398939",192.168.1.21,142.250.82.208,UDP,1231,55959  >  3478 Len=1189,1
4705,"2025-01-12 20:57:36,398956",192.168.1.21,142.250.82.208,UDP,1231,55959  >  3478 Len=1189,1
4706,"2025-01-12 20:57:36,398971",192.168.1.21,142.250.82.208,UDP,1231,55959  >  3478 Len=1189,1
4707,"2025-01-12 20:57:36,399382",192.168.1.21,142.250.82.208,RTCP,118,Sender Report   ,0
4708,"2025-01-12 20:57:36,428398",142.250.82.208,192.168.1.21,RTCP,118,Application specific   subtype=13,0
4709,"2025-01-12 20:57:36,429653",192.168.1.21,142.250.82.208,UDP,1209,55959  >  3478 Len=1167,1
4710,"2025-01-12 20:57:36,429726",192.168.1.21,142.250.82.208,UDP,1209,55959  >  3478 Len=1167,1
4711,"2025-01-12 20:57:36,429742",192.168.1.21,142.250.82.208,UDP,1209,55959  >  3478 Len=1167,1
4712,"2025-01-12 20:57:36,429757",192.168.1.21,142.250.82.208,UDP,1209,55959  >  3478 Len=1167,1
4713,"2025-01-12 20:57:36,429776",192.168.1.21,142.250.82.208,UDP,1209,55959  >  3478 Len=1167,1
4714,"2025-01-12 20:57:36,429794",192.168.1.21,142.250.82.208,UDP,1209,55959  >  3478 Len=1167,1
4715,"2025-01-12 20:57:36,429812",192.168.1.21,142.250.82.208,UDP,1209,55959  >  3478 Len=1167,1
4716,"2025-01-12 20:57:36,429848",192.168.1.21,142.250.82.208,UDP,1209,55959  >  3478 Len=1167,1
4717,"2025-01-12 20:57:36,429866",192.168.1.21,142.250.82.208,UDP,1209,55959  >  3478 Len=1167,1
4718,"2025-01-12 20:57:36,429886",192.168.1.21,142.250.82.208,UDP,1209,55959  >  3478 Len=1167,1
4719,"2025-01-12 20:57:36,429904",192.168.1.21,142.250.82.208,UDP,1209,55959  >  3478 Len=1167,1
4720,"2025-01-12 20:57:36,429919",192.168.1.21,142.250.82.208,UDP,1209,55959  >  3478 Len=1167,1
4721,"2025-01-12 20:57:36,430063",192.168.1.21,142.250.82.208,UDP,1209,55959  >  3478 Len=1167,1
4722,"2025-01-12 20:57:36,430226",192.168.1.21,142.250.82.208,UDP,1209,55959  >  3478 Len=1167,1
4723,"2025-01-12 20:57:36,430273",192.168.1.21,142.250.82.208,UDP,1209,55959  >  3478 Len=1167,1
4724,"2025-01-12 20:57:36,430302",192.168.1.21,142.250.82.208,UDP,1209,55959  >  3478 Len=1167,1
4725,"2025-01-12 20:57:36,430319",192.168.1.21,142.250.82.208,UDP,1209,55959  >  3478 Len=1167,1
4726,"2025-01-12 20:57:36,430341",192.168.1.21,142.250.82.208,UDP,1209,55959  >  3478 Len=1167,1
4727,"2025-01-12 20:57:36,431115",192.168.1.21,142.250.82.208,RTCP,106,Receiver Report   ,0
4728,"2025-01-12 20:57:36,431180",192.168.1.21,142.250.82.212,UDP,86,58101  >  3478 Len=44,0
4729,"2025-01-12 20:57:36,457038",142.250.82.212,192.168.1.21,UDP,248,3478  >  58101 Len=206,0
4730,"2025-01-12 20:57:36,457170",142.250.82.212,192.168.1.21,UDP,255,3478  >  58101 Len=213,0
4731,"2025-01-12 20:57:36,457170",142.250.82.212,192.168.1.21,UDP,247,3478  >  58101 Len=205,0
4732,"2025-01-12 20:57:36,462012",192.168.1.21,142.250.82.208,UDP,1255,55959  >  3478 Len=1213,1
4733,"2025-01-12 20:57:36,462091",192.168.1.21,142.250.82.208,UDP,1255,55959  >  3478 Len=1213,1
4734,"2025-01-12 20:57:36,462113",192.168.1.21,142.250.82.208,UDP,1255,55959  >  3478 Len=1213,1
4735,"2025-01-12 20:57:36,462133",192.168.1.21,142.250.82.208,UDP,1255,55959  >  3478 Len=1213,1
4736,"2025-01-12 20:57:36,462150",192.168.1.21,142.250.82.208,UDP,1255,55959  >  3478 Len=1213,1
4737,"2025-01-12 20:57:36,462182",192.168.1.21,142.250.82.208,UDP,1255,55959  >  3478 Len=1213,1
4738,"2025-01-12 20:57:36,462201",192.168.1.21,142.250.82.208,UDP,1255,55959  >  3478 Len=1213,1
4739,"2025-01-12 20:57:36,462229",192.168.1.21,142.250.82.208,UDP,1255,55959  >  3478 Len=1213,1
4740,"2025-01-12 20:57:36,462247",192.168.1.21,142.250.82.208,UDP,1255,55959  >  3478 Len=1213,1
4741,"2025-01-12 20:57:36,462279",192.168.1.21,142.250.82.208,UDP,1255,55959  >  3478 Len=1213,1
4742,"2025-01-12 20:57:36,462302",192.168.1.21,142.250.82.208,UDP,1255,55959  >  3478 Len=1213,1
4743,"2025-01-12 20:57:36,462320",192.168.1.21,142.250.82.208,UDP,1255,55959  >  3478 Len=1213,1
4744,"2025-01-12 20:57:36,462339",192.168.1.21,142.250.82.208,UDP,1255,55959  >  3478 Len=1213,1
4745,"2025-01-12 20:57:36,462358",192.168.1.21,142.250.82.208,UDP,1255,55959  >  3478 Len=1213,1
4746,"2025-01-12 20:57:36,462374",192.168.1.21,142.250.82.208,UDP,1255,55959  >  3478 Len=1213,1
4747,"2025-01-12 20:57:36,462405",192.168.1.21,142.250.82.208,UDP,1255,55959  >  3478 Len=1213,1
4748,"2025-01-12 20:57:36,462424",192.168.1.21,142.250.82.208,UDP,1255,55959  >  3478 Len=1213,1
4749,"2025-01-12 20:57:36,462455",192.168.1.21,142.250.82.208,UDP,1255,55959  >  3478 Len=1213,1
4750,"2025-01-12 20:57:36,462472",192.168.1.21,142.250.82.208,UDP,1255,55959  >  3478 Len=1213,1
4751,"2025-01-12 20:57:36,462491",192.168.1.21,142.250.82.208,UDP,1255,55959  >  3478 Len=1213,1
4752,"2025-01-12 20:57:36,462504",192.168.1.21,142.250.82.208,UDP,1255,55959  >  3478 Len=1213,1
4753,"2025-01-12 20:57:36,462519",192.168.1.21,142.250.82.208,UDP,1255,55959  >  3478 Len=1213,1
4754,"2025-01-12 20:57:36,462534",192.168.1.21,142.250.82.208,UDP,1256,55959  >  3478 Len=1214,1
4755,"2025-01-12 20:57:36,462573",192.168.1.21,142.250.82.208,UDP,1256,55959  >  3478 Len=1214,1
4756,"2025-01-12 20:57:36,462600",192.168.1.21,142.250.82.208,UDP,1256,55959  >  3478 Len=1214,1
4757,"2025-01-12 20:57:36,462625",192.168.1.21,142.250.82.208,UDP,1256,55959  >  3478 Len=1214,1
4758,"2025-01-12 20:57:36,464806",142.250.82.212,192.168.1.21,UDP,176,3478  >  58101 Len=134,0
4759,"2025-01-12 20:57:36,470339",142.250.82.208,192.168.1.21,UDP,78,3478  >  55959 Len=36,0
4760,"2025-01-12 20:57:36,471208",192.168.1.21,142.250.82.208,UDP,1211,55959  >  3478 Len=1169,1
4761,"2025-01-12 20:57:36,472404",142.250.82.208,192.168.1.21,UDP,78,3478  >  55959 Len=36,0
4762,"2025-01-12 20:57:36,472975",192.168.1.21,142.250.82.208,UDP,1211,55959  >  3478 Len=1169,1
4763,"2025-01-12 20:57:36,473064",192.168.1.21,142.250.82.208,UDP,1211,55959  >  3478 Len=1169,1
4764,"2025-01-12 20:57:36,473079",192.168.1.21,142.250.82.208,UDP,1211,55959  >  3478 Len=1169,1
4765,"2025-01-12 20:57:36,476166",142.250.82.212,192.168.1.21,UDP,250,3478  >  58101 Len=208,0
4766,"2025-01-12 20:57:36,478538",142.250.82.208,192.168.1.21,RTCP,146,Application specific   subtype=13,0
4767,"2025-01-12 20:57:36,482156",142.250.82.212,192.168.1.21,UDP,87,3478  >  58101 Len=45,0
4768,"2025-01-12 20:57:36,492797",192.168.1.21,142.250.82.208,UDP,1160,55959  >  3478 Len=1118,1
4769,"2025-01-12 20:57:36,493432",192.168.1.21,142.250.82.212,UDP,90,58101  >  3478 Len=48,0
4770,"2025-01-12 20:57:36,493486",192.168.1.21,142.250.82.212,STUN,166,Binding Request user: B4xvX7JqxxpKHwoKAAiKYigCIAMQ:aacs,0
4771,"2025-01-12 20:57:36,496264",142.250.82.212,192.168.1.21,UDP,248,3478  >  58101 Len=206,0
4772,"2025-01-12 20:57:36,501921",142.250.82.208,192.168.1.21,UDP,78,3478  >  55959 Len=36,0
4773,"2025-01-12 20:57:36,502237",192.168.1.21,142.250.82.208,UDP,1257,55959  >  3478 Len=1215,1
4774,"2025-01-12 20:57:36,502776",142.250.82.208,192.168.1.21,UDP,78,3478  >  55959 Len=36,0
4775,"2025-01-12 20:57:36,503021",192.168.1.21,142.250.82.208,UDP,1257,55959  >  3478 Len=1215,1
4776,"2025-01-12 20:57:36,503763",142.250.82.208,192.168.1.21,UDP,78,3478  >  55959 Len=36,0
4777,"2025-01-12 20:57:36,503852",192.168.1.21,142.250.82.208,UDP,1257,55959  >  3478 Len=1215,1
4778,"2025-01-12 20:57:36,510205",142.250.82.208,192.168.1.21,UDP,78,3478  >  55959 Len=36,0
4779,"2025-01-12 20:57:36,510973",192.168.1.21,142.250.82.208,UDP,1257,55959  >  3478 Len=1215,1
4780,"2025-01-12 20:57:36,511292",192.168.1.21,142.250.82.208,UDP,1257,55959  >  3478 Len=1215,1
4781,"2025-01-12 20:57:36,516010",192.168.1.21,104.16.102.112,TLSv1.2,133,Application Data,0
4782,"2025-01-12 20:57:36,516245",192.168.1.21,104.16.102.112,TCP,1454,65294  >  443 [ACK] Seq=1703 Ack=424 Win=254 Len=1400 [TCP PDU reassembled in 4783],1
4783,"2025-01-12 20:57:36,516245",192.168.1.21,104.16.102.112,TLSv1.2,124,Application Data,0
4784,"2025-01-12 20:57:36,525177",104.16.102.112,192.168.1.21,TCP,54,443  >  65294 [ACK] Seq=424 Ack=1703 Win=50 Len=0,0
4785,"2025-01-12 20:57:36,525665",192.168.1.21,142.250.82.212,RTCP,90,Receiver Report   ,0
4786,"2025-01-12 20:57:36,526291",104.16.102.112,192.168.1.21,TCP,54,443  >  65294 [ACK] Seq=424 Ack=3103 Win=50 Len=0,0
4787,"2025-01-12 20:57:36,526291",104.16.102.112,192.168.1.21,TCP,54,443  >  65294 [ACK] Seq=424 Ack=3173 Win=50 Len=0,0
4788,"2025-01-12 20:57:36,527836",192.168.1.21,142.250.82.208,UDP,1113,55959  >  3478 Len=1071,1
4789,"2025-01-12 20:57:36,527959",192.168.1.21,142.250.82.208,UDP,1113,55959  >  3478 Len=1071,1
4790,"2025-01-12 20:57:36,527991",192.168.1.21,142.250.82.208,UDP,1114,55959  >  3478 Len=1072,1
4791,"2025-01-12 20:57:36,528002",192.168.1.21,142.250.82.208,UDP,1114,55959  >  3478 Len=1072,1
4792,"2025-01-12 20:57:36,528011",192.168.1.21,142.250.82.208,UDP,1114,55959  >  3478 Len=1072,1
4793,"2025-01-12 20:57:36,528036",192.168.1.21,142.250.82.208,UDP,1114,55959  >  3478 Len=1072,1
4794,"2025-01-12 20:57:36,528054",192.168.1.21,142.250.82.208,UDP,1114,55959  >  3478 Len=1072,1
4795,"2025-01-12 20:57:36,528063",192.168.1.21,142.250.82.208,UDP,1114,55959  >  3478 Len=1072,1
4796,"2025-01-12 20:57:36,528133",142.250.82.208,192.168.1.21,RTCP,146,Application specific   subtype=13,0
4797,"2025-01-12 20:57:36,532083",192.168.1.21,142.250.82.208,UDP,1237,55959  >  3478 Len=1195,1
4798,"2025-01-12 20:57:36,532316",192.168.1.21,142.250.82.208,UDP,1237,55959  >  3478 Len=1195,1
4799,"2025-01-12 20:57:36,532348",192.168.1.21,142.250.82.208,UDP,1237,55959  >  3478 Len=1195,1
4800,"2025-01-12 20:57:36,532359",192.168.1.21,142.250.82.208,UDP,1237,55959  >  3478 Len=1195,1
4801,"2025-01-12 20:57:36,532369",192.168.1.21,142.250.82.208,UDP,1237,55959  >  3478 Len=1195,1
4802,"2025-01-12 20:57:36,532385",192.168.1.21,142.250.82.208,UDP,1237,55959  >  3478 Len=1195,1
4803,"2025-01-12 20:57:36,532401",192.168.1.21,142.250.82.208,UDP,1237,55959  >  3478 Len=1195,1
4804,"2025-01-12 20:57:36,532411",192.168.1.21,142.250.82.208,UDP,1237,55959  >  3478 Len=1195,1
4805,"2025-01-12 20:57:36,532427",192.168.1.21,142.250.82.208,UDP,1237,55959  >  3478 Len=1195,1
4806,"2025-01-12 20:57:36,532441",192.168.1.21,142.250.82.208,UDP,1237,55959  >  3478 Len=1195,1
4807,"2025-01-12 20:57:36,532450",192.168.1.21,142.250.82.208,UDP,1237,55959  >  3478 Len=1195,1
4808,"2025-01-12 20:57:36,532475",192.168.1.21,142.250.82.208,UDP,1237,55959  >  3478 Len=1195,1
4809,"2025-01-12 20:57:36,532527",192.168.1.21,142.250.82.208,UDP,1238,55959  >  3478 Len=1196,1
4810,"2025-01-12 20:57:36,532547",192.168.1.21,142.250.82.208,UDP,1238,55959  >  3478 Len=1196,1
4811,"2025-01-12 20:57:36,532559",192.168.1.21,142.250.82.208,UDP,1238,55959  >  3478 Len=1196,1
4812,"2025-01-12 20:57:36,537913",142.250.82.212,192.168.1.21,STUN,106,Binding Success Response XOR-MAPPED-ADDRESS: 46.2.109.6:46181,0
4813,"2025-01-12 20:57:36,556358",192.168.1.21,142.250.82.212,UDP,86,58101  >  3478 Len=44,0
4814,"2025-01-12 20:57:36,558506",192.168.1.21,142.250.82.208,UDP,683,55959  >  3478 Len=641,0
4815,"2025-01-12 20:57:36,558602",192.168.1.21,142.250.82.208,UDP,683,55959  >  3478 Len=641,0
4816,"2025-01-12 20:57:36,559095",142.250.82.212,192.168.1.21,UDP,258,3478  >  58101 Len=216,0
4817,"2025-01-12 20:57:36,559095",142.250.82.212,192.168.1.21,UDP,258,3478  >  58101 Len=216,0
4818,"2025-01-12 20:57:36,559095",142.250.82.212,192.168.1.21,UDP,268,3478  >  58101 Len=226,0
4819,"2025-01-12 20:57:36,576111",142.250.82.212,192.168.1.21,UDP,267,3478  >  58101 Len=225,0
4820,"2025-01-12 20:57:36,577831",142.250.82.208,192.168.1.21,RTCP,134,Application specific   subtype=13,0
4821,"2025-01-12 20:57:36,587669",192.168.1.21,142.250.82.208,RTCP,118,Sender Report   ,0
4822,"2025-01-12 20:57:36,595311",192.168.1.21,142.250.82.208,UDP,974,55959  >  3478 Len=932,0
4823,"2025-01-12 20:57:36,595414",192.168.1.21,142.250.82.208,UDP,974,55959  >  3478 Len=932,0
4824,"2025-01-12 20:57:36,595559",192.168.1.21,142.250.82.208,UDP,974,55959  >  3478 Len=932,0
4825,"2025-01-12 20:57:36,596333",142.250.82.212,192.168.1.21,UDP,255,3478  >  58101 Len=213,0
4826,"2025-01-12 20:57:36,618694",192.168.1.21,142.250.82.212,UDP,90,58101  >  3478 Len=48,0
4827,"2025-01-12 20:57:36,618800",192.168.1.21,142.250.82.208,RTCP,142,Sender Report   ,0
4828,"2025-01-12 20:57:36,628221",142.250.82.208,192.168.1.21,RTCP,106,Application specific   subtype=13,0
4829,"2025-01-12 20:57:36,631178",192.168.1.21,142.250.82.208,UDP,1224,55959  >  3478 Len=1182,1
4830,"2025-01-12 20:57:36,631252",192.168.1.21,142.250.82.208,UDP,1224,55959  >  3478 Len=1182,1
4831,"2025-01-12 20:57:36,631269",192.168.1.21,142.250.82.208,UDP,1224,55959  >  3478 Len=1182,1
4832,"2025-01-12 20:57:36,631280",192.168.1.21,142.250.82.208,UDP,1224,55959  >  3478 Len=1182,1
4833,"2025-01-12 20:57:36,631290",192.168.1.21,142.250.82.208,UDP,1224,55959  >  3478 Len=1182,1
4834,"2025-01-12 20:57:36,631310",192.168.1.21,142.250.82.208,UDP,1224,55959  >  3478 Len=1182,1
4835,"2025-01-12 20:57:36,631337",192.168.1.21,142.250.82.208,UDP,1224,55959  >  3478 Len=1182,1
4836,"2025-01-12 20:57:36,631488",192.168.1.21,142.250.82.208,UDP,1224,55959  >  3478 Len=1182,1
4837,"2025-01-12 20:57:36,631533",192.168.1.21,142.250.82.208,UDP,1224,55959  >  3478 Len=1182,1
4838,"2025-01-12 20:57:36,631546",192.168.1.21,142.250.82.208,UDP,1224,55959  >  3478 Len=1182,1
4839,"2025-01-12 20:57:36,631559",192.168.1.21,142.250.82.208,UDP,1224,55959  >  3478 Len=1182,1
4840,"2025-01-12 20:57:36,631571",192.168.1.21,142.250.82.208,UDP,1224,55959  >  3478 Len=1182,1
4841,"2025-01-12 20:57:36,631583",192.168.1.21,142.250.82.208,UDP,1224,55959  >  3478 Len=1182,1
4842,"2025-01-12 20:57:36,631601",192.168.1.21,142.250.82.208,UDP,1224,55959  >  3478 Len=1182,1
4843,"2025-01-12 20:57:36,631610",192.168.1.21,142.250.82.208,UDP,1224,55959  >  3478 Len=1182,1
4844,"2025-01-12 20:57:36,631624",192.168.1.21,142.250.82.208,UDP,1224,55959  >  3478 Len=1182,1
4845,"2025-01-12 20:57:36,631633",192.168.1.21,142.250.82.208,UDP,1224,55959  >  3478 Len=1182,1
4846,"2025-01-12 20:57:36,631642",192.168.1.21,142.250.82.208,UDP,1224,55959  >  3478 Len=1182,1
4847,"2025-01-12 20:57:36,631658",192.168.1.21,142.250.82.208,UDP,1224,55959  >  3478 Len=1182,1
4848,"2025-01-12 20:57:36,631671",192.168.1.21,142.250.82.208,UDP,1224,55959  >  3478 Len=1182,1
4849,"2025-01-12 20:57:36,631684",192.168.1.21,142.250.82.208,UDP,1224,55959  >  3478 Len=1182,1
4850,"2025-01-12 20:57:36,631699",192.168.1.21,142.250.82.208,UDP,1224,55959  >  3478 Len=1182,1
4851,"2025-01-12 20:57:36,631710",192.168.1.21,142.250.82.208,UDP,1225,55959  >  3478 Len=1183,1
4852,"2025-01-12 20:57:36,631720",192.168.1.21,142.250.82.208,UDP,1225,55959  >  3478 Len=1183,1
4853,"2025-01-12 20:57:36,661197",142.250.82.212,192.168.1.21,UDP,242,3478  >  58101 Len=200,0
4854,"2025-01-12 20:57:36,661197",142.250.82.212,192.168.1.21,UDP,242,3478  >  58101 Len=200,0
4855,"2025-01-12 20:57:36,661718",142.250.82.212,192.168.1.21,UDP,229,3478  >  58101 Len=187,0
4856,"2025-01-12 20:57:36,664551",192.168.1.21,142.250.82.208,UDP,1249,55959  >  3478 Len=1207,1
4857,"2025-01-12 20:57:36,664618",192.168.1.21,142.250.82.208,UDP,1249,55959  >  3478 Len=1207,1
4858,"2025-01-12 20:57:36,664632",192.168.1.21,142.250.82.208,UDP,1249,55959  >  3478 Len=1207,1
4859,"2025-01-12 20:57:36,664644",192.168.1.21,142.250.82.208,UDP,1249,55959  >  3478 Len=1207,1
4860,"2025-01-12 20:57:36,664665",192.168.1.21,142.250.82.208,UDP,1249,55959  >  3478 Len=1207,1
4861,"2025-01-12 20:57:36,664686",192.168.1.21,142.250.82.208,UDP,1250,55959  >  3478 Len=1208,1
4862,"2025-01-12 20:57:36,664718",192.168.1.21,142.250.82.208,UDP,1250,55959  >  3478 Len=1208,1
4863,"2025-01-12 20:57:36,664729",192.168.1.21,142.250.82.208,UDP,1250,55959  >  3478 Len=1208,1
4864,"2025-01-12 20:57:36,664753",192.168.1.21,142.250.82.208,UDP,1250,55959  >  3478 Len=1208,1
4865,"2025-01-12 20:57:36,664769",192.168.1.21,142.250.82.208,UDP,1250,55959  >  3478 Len=1208,1
4866,"2025-01-12 20:57:36,664792",192.168.1.21,142.250.82.208,UDP,1250,55959  >  3478 Len=1208,1
4867,"2025-01-12 20:57:36,664807",192.168.1.21,142.250.82.208,UDP,1250,55959  >  3478 Len=1208,1
4868,"2025-01-12 20:57:36,664819",192.168.1.21,142.250.82.208,UDP,1250,55959  >  3478 Len=1208,1
4869,"2025-01-12 20:57:36,664837",192.168.1.21,142.250.82.208,UDP,1250,55959  >  3478 Len=1208,1
4870,"2025-01-12 20:57:36,664858",192.168.1.21,142.250.82.208,UDP,1250,55959  >  3478 Len=1208,1
4871,"2025-01-12 20:57:36,664875",192.168.1.21,142.250.82.208,UDP,1250,55959  >  3478 Len=1208,1
4872,"2025-01-12 20:57:36,664885",192.168.1.21,142.250.82.208,UDP,1250,55959  >  3478 Len=1208,1
4873,"2025-01-12 20:57:36,664902",192.168.1.21,142.250.82.208,UDP,1250,55959  >  3478 Len=1208,1
4874,"2025-01-12 20:57:36,664918",192.168.1.21,142.250.82.208,UDP,1250,55959  >  3478 Len=1208,1
4875,"2025-01-12 20:57:36,664937",192.168.1.21,142.250.82.208,UDP,1250,55959  >  3478 Len=1208,1
4876,"2025-01-12 20:57:36,664957",192.168.1.21,142.250.82.208,UDP,1250,55959  >  3478 Len=1208,1
4877,"2025-01-12 20:57:36,664965",192.168.1.21,142.250.82.208,UDP,1250,55959  >  3478 Len=1208,1
4878,"2025-01-12 20:57:36,664973",192.168.1.21,142.250.82.208,UDP,1250,55959  >  3478 Len=1208,1
4879,"2025-01-12 20:57:36,664988",192.168.1.21,142.250.82.208,UDP,1250,55959  >  3478 Len=1208,1
4880,"2025-01-12 20:57:36,665007",192.168.1.21,142.250.82.208,UDP,1250,55959  >  3478 Len=1208,1
4881,"2025-01-12 20:57:36,671044",192.168.1.21,142.250.82.212,UDP,168,58101  >  3478 Len=126,0
4882,"2025-01-12 20:57:36,671947",142.250.82.208,192.168.1.21,UDP,78,3478  >  55959 Len=36,0
4883,"2025-01-12 20:57:36,672530",192.168.1.21,142.250.82.208,UDP,1226,55959  >  3478 Len=1184,1
4884,"2025-01-12 20:57:36,672691",192.168.1.21,142.250.82.208,UDP,1226,55959  >  3478 Len=1184,1
4885,"2025-01-12 20:57:36,672767",192.168.1.21,142.250.82.208,UDP,1226,55959  >  3478 Len=1184,1
4886,"2025-01-12 20:57:36,673631",104.16.102.112,192.168.1.21,TLSv1.2,651,Application Data,0
4887,"2025-01-12 20:57:36,673631",104.16.102.112,192.168.1.21,TLSv1.2,106,Application Data,0
4888,"2025-01-12 20:57:36,673631",104.16.102.112,192.168.1.21,TLSv1.2,85,Application Data,0
4889,"2025-01-12 20:57:36,673685",192.168.1.21,104.16.102.112,TCP,54,65294  >  443 [ACK] Seq=3173 Ack=1104 Win=251 Len=0,0
4890,"2025-01-12 20:57:36,674470",192.168.1.21,104.16.102.112,TLSv1.2,89,Application Data,0
4891,"2025-01-12 20:57:36,676446",142.250.82.212,192.168.1.21,UDP,245,3478  >  58101 Len=203,0
4892,"2025-01-12 20:57:36,678029",142.250.82.208,192.168.1.21,RTCP,130,Application specific   subtype=13,0
4893,"2025-01-12 20:57:36,680760",192.168.1.21,142.250.82.212,UDP,90,58101  >  3478 Len=48,0
4894,"2025-01-12 20:57:36,687156",104.16.102.112,192.168.1.21,TCP,54,443  >  65294 [ACK] Seq=1104 Ack=3208 Win=50 Len=0,0
4895,"2025-01-12 20:57:36,691021",192.168.1.21,142.250.82.212,UDP,173,58101  >  3478 Len=131,0
4896,"2025-01-12 20:57:36,696313",142.250.82.212,192.168.1.21,UDP,242,3478  >  58101 Len=200,0
4897,"2025-01-12 20:57:36,699121",192.168.1.21,142.250.82.208,UDP,772,55959  >  3478 Len=730,0
4898,"2025-01-12 20:57:36,699274",192.168.1.21,142.250.82.208,UDP,772,55959  >  3478 Len=730,0
4899,"2025-01-12 20:57:36,706684",142.250.82.208,192.168.1.21,UDP,78,3478  >  55959 Len=36,0
4900,"2025-01-12 20:57:36,707153",192.168.1.21,142.250.82.208,UDP,1252,55959  >  3478 Len=1210,1
4901,"2025-01-12 20:57:36,707220",192.168.1.21,142.250.82.208,UDP,1252,55959  >  3478 Len=1210,1
4902,"2025-01-12 20:57:36,707231",192.168.1.21,142.250.82.208,UDP,1252,55959  >  3478 Len=1210,1
4903,"2025-01-12 20:57:36,707240",192.168.1.21,142.250.82.208,UDP,1252,55959  >  3478 Len=1210,1
4904,"2025-01-12 20:57:36,717480",142.250.82.212,192.168.1.21,UDP,247,3478  >  58101 Len=205,0
4905,"2025-01-12 20:57:36,717480",142.250.82.212,192.168.1.21,RTCP,258,Sender Report   ,0
4906,"2025-01-12 20:57:36,728956",142.250.82.212,192.168.1.21,RTCP,106,Application specific   subtype=13,0
4907,"2025-01-12 20:57:36,728956",142.250.82.208,192.168.1.21,RTCP,146,Application specific   subtype=13,0
4908,"2025-01-12 20:57:36,735110",192.168.1.21,142.250.82.208,UDP,1174,55959  >  3478 Len=1132,1
4909,"2025-01-12 20:57:36,735316",192.168.1.21,142.250.82.208,UDP,1174,55959  >  3478 Len=1132,1
4910,"2025-01-12 20:57:36,735360",192.168.1.21,142.250.82.208,UDP,1174,55959  >  3478 Len=1132,1
4911,"2025-01-12 20:57:36,735381",192.168.1.21,142.250.82.208,UDP,1174,55959  >  3478 Len=1132,1
4912,"2025-01-12 20:57:36,735396",192.168.1.21,142.250.82.208,UDP,1174,55959  >  3478 Len=1132,1
4913,"2025-01-12 20:57:36,735436",192.168.1.21,142.250.82.208,UDP,1174,55959  >  3478 Len=1132,1
4914,"2025-01-12 20:57:36,735469",192.168.1.21,142.250.82.208,UDP,1174,55959  >  3478 Len=1132,1
4915,"2025-01-12 20:57:36,735480",192.168.1.21,142.250.82.208,UDP,1174,55959  >  3478 Len=1132,1
4916,"2025-01-12 20:57:36,735501",192.168.1.21,142.250.82.208,UDP,1174,55959  >  3478 Len=1132,1
4917,"2025-01-12 20:57:36,735526",192.168.1.21,142.250.82.208,UDP,1174,55959  >  3478 Len=1132,1
4918,"2025-01-12 20:57:36,735537",192.168.1.21,142.250.82.208,UDP,1174,55959  >  3478 Len=1132,1
4919,"2025-01-12 20:57:36,735571",192.168.1.21,142.250.82.208,UDP,1175,55959  >  3478 Len=1133,1
4920,"2025-01-12 20:57:36,735590",192.168.1.21,142.250.82.208,UDP,1175,55959  >  3478 Len=1133,1
4921,"2025-01-12 20:57:36,740463",192.168.1.21,142.250.82.208,UDP,920,55959  >  3478 Len=878,0
4922,"2025-01-12 20:57:36,740571",192.168.1.21,142.250.82.208,UDP,920,55959  >  3478 Len=878,0
4923,"2025-01-12 20:57:36,740594",192.168.1.21,142.250.82.208,UDP,921,55959  >  3478 Len=879,0
4924,"2025-01-12 20:57:36,744197",192.168.1.21,142.250.82.212,UDP,86,58101  >  3478 Len=44,0
4925,"2025-01-12 20:57:36,764558",142.250.82.212,192.168.1.21,UDP,172,3478  >  58101 Len=130,0
4926,"2025-01-12 20:57:36,764807",142.250.82.212,192.168.1.21,UDP,250,3478  >  58101 Len=208,0
4927,"2025-01-12 20:57:36,769253",192.168.1.21,142.250.82.208,UDP,1209,55959  >  3478 Len=1167,1
4928,"2025-01-12 20:57:36,769340",192.168.1.21,142.250.82.208,UDP,1209,55959  >  3478 Len=1167,1
4929,"2025-01-12 20:57:36,769353",192.168.1.21,142.250.82.208,UDP,1209,55959  >  3478 Len=1167,1
4930,"2025-01-12 20:57:36,769367",192.168.1.21,142.250.82.208,UDP,1209,55959  >  3478 Len=1167,1
4931,"2025-01-12 20:57:36,769376",192.168.1.21,142.250.82.208,UDP,1209,55959  >  3478 Len=1167,1
4932,"2025-01-12 20:57:36,769389",192.168.1.21,142.250.82.208,UDP,1209,55959  >  3478 Len=1167,1
4933,"2025-01-12 20:57:36,769534",192.168.1.21,142.250.82.208,UDP,1209,55959  >  3478 Len=1167,1
4934,"2025-01-12 20:57:36,769607",192.168.1.21,142.250.82.208,UDP,1209,55959  >  3478 Len=1167,1
4935,"2025-01-12 20:57:36,769641",192.168.1.21,142.250.82.208,UDP,1209,55959  >  3478 Len=1167,1
4936,"2025-01-12 20:57:36,769672",192.168.1.21,142.250.82.208,UDP,1209,55959  >  3478 Len=1167,1
